period_id,country,region,population,conflicts_vdem,start_year,end_year,period_length,total_events,total_deaths,civilian_deaths,events_per_capita,deaths_per_capita,events_rate,deaths_rate
Cape Verde_2001_2006,Cape Verde,Sub-Saharan Africa,452900833.3333333,0.0,2001,2006,5,0,0,0,0.0,0.0,0.0,0.0
Cape Verde_2006_2011,Cape Verde,Sub-Saharan Africa,483875500.0,0.0,2006,2011,5,0,0,0,0.0,0.0,0.0,0.0
Cape Verde_2011_2016,Cape Verde,Sub-Saharan Africa,514999166.6666667,0.0,2011,2016,5,0,0,0,0.0,0.0,0.0,0.0
Cape Verde_2016_2023,Cape Verde,Sub-Saharan Africa,553339571.4285715,0.0,2016,2023,7,0,0,0,0.0,0.0,0.0,0.0
Central African Republic_1993_1998,Central African Republic,Sub-Saharan Africa,3263329833.3333335,0.0,1993,1998,5,3,4,4,0.0009193063996646778,0.0012257418662195703,0.00018386127993293556,0.00024514837324391407
Central African Republic_1998_2005,Central African Republic,Sub-Saharan Africa,3759689750.0,0.0,1998,2005,7,51,429,108,0.013564949075917767,0.11410515987389651,0.0019378498679882524,0.016300737124842358
Central African Republic_2005_2011,Central African Republic,Sub-Saharan Africa,4252979142.857143,0.0,2005,2011,6,203,936,642,0.047731247481177394,0.22008102286887704,0.007955207913529565,0.036680170478146173
Central African Republic_2011_2016,Central African Republic,Sub-Saharan Africa,4466336666.666667,0.0,2011,2016,5,921,8649,5957,0.20620926471433335,1.9364863523499123,0.04124185294286667,0.38729727046998247
Central African Republic_2016_2018,Central African Republic,Sub-Saharan Africa,4600027000.0,0.0,2016,2018,2,380,3193,1846,0.08260821077789327,0.6941263605626663,0.04130410538894663,0.34706318028133315
Chad_1997_2002,Chad,Sub-Saharan Africa,8230001333.333333,0.0,1997,2002,5,58,2323,216,0.007047386464578945,0.28225997857270496,0.001409477292915789,0.056451995714540994
Chad_2002_2011,Chad,Sub-Saharan Africa,10655653400.0,0.0,2002,2011,9,140,4201,1004,0.013138565486749035,0.3942508114988049,0.0014598406096387817,0.043805645722089434
Chad_2011_2012,Chad,Sub-Saharan Africa,12572867000.0,0.0,2011,2012,1,0,0,0,0.0,0.0,0.0,0.0
Chile_1989_1993,Chile,Latin America and the Caribbean,13498676400.0,0.0,1989,1993,4,0,0,0,0.0,0.0,0.0,0.0
Chile_1993_1997,Chile,Latin America and the Caribbean,14373147600.0,0.0,1993,1997,4,0,0,0,0.0,0.0,0.0,0.0
Chile_1997_2001,Chile,Latin America and the Caribbean,15157045200.0,0.0,1997,2001,4,0,0,0,0.0,0.0,0.0,0.0
Chile_2001_2005,Chile,Latin America and the Caribbean,15849571800.0,0.0,2001,2005,4,0,0,0,0.0,0.0,0.0,0.0
Chile_2005_2009,Chile,Latin America and the Caribbean,16532372000.0,0.0,2005,2009,4,0,0,0,0.0,0.0,0.0,0.0
Chile_2009_2013,Chile,Latin America and the Caribbean,17230833800.0,0.0,2009,2013,4,0,0,0,0.0,0.0,0.0,0.0
Chile_2013_2017,Chile,Latin America and the Caribbean,17995868600.0,0.0,2013,2017,4,0,0,0,0.0,0.0,0.0,0.0
Chile_2017_2017,Chile,Latin America and the Caribbean,18470435000.0,0.0,2017,2017,1,0,0,0,0.0,0.0,0.0,0.0
Colombia_1990_1991,Colombia,Latin America and the Caribbean,33430448500.0,1.0,1990,1991,1,228,1584,300,0.006820129858562921,0.04738195480685819,0.006820129858562921,0.04738195480685819
Colombia_1991_1994,Colombia,Latin America and the Caribbean,34757786500.0,1.0,1991,1994,3,348,3885,340,0.010012145048419581,0.11177351584227034,0.003337381682806527,0.037257838614090114
Colombia_1994_1998,Colombia,Latin America and the Caribbean,37068982600.0,1.0,1994,1998,4,623,6092,1317,0.01680650388284463,0.16434224984637155,0.004201625970711158,0.04108556246159289
Colombia_1998_2002,Colombia,Latin America and the Caribbean,39625011800.0,1.0,1998,2002,4,4867,18409,7447,0.12282646184600002,0.4645803032921747,0.030706615461500004,0.11614507582304368
Colombia_2002_2006,Colombia,Latin America and the Caribbean,42056764000.0,0.0,2002,2006,4,6249,15832,6088,0.14858489825798293,0.3764436084526142,0.03714622456449573,0.09411090211315355
Colombia_2006_2010,Colombia,Latin America and the Caribbean,44233227600.0,0.0,2006,2010,4,466,2063,278,0.010535066629413224,0.046639146902316485,0.002633766657353306,0.011659786725579121
Colombia_2010_2014,Colombia,Latin America and the Caribbean,46084873000.0,0.0,2010,2014,4,255,1193,119,0.005533269018664758,0.02588701936967473,0.0013833172546661894,0.006471754842418682
Colombia_2014_2018,Colombia,Latin America and the Caribbean,48246864200.0,0.0,2014,2018,4,506,744,267,0.010487728236646725,0.015420691320286884,0.002621932059161681,0.003855172830071721
Colombia_2018_2021,Colombia,Latin America and the Caribbean,50537306000.0,0.0,2018,2021,3,551,903,459,0.010902836807328035,0.01786798845193687,0.0036342789357760117,0.0059559961506456234
Comoros_1992_1993,Comoros,Sub-Saharan Africa,442862000.0,0.0,1992,1993,1,0,0,0,0.0,0.0,0.0,0.0
Comoros_1993_1996,Comoros,Sub-Saharan Africa,468892250.0,0.0,1993,1996,3,0,0,0,0.0,0.0,0.0,0.0
Comoros_1996_2004,Comoros,Sub-Saharan Africa,542554555.5555555,0.0,1996,2004,8,5,96,3,0.00921566310484701,0.1769407316130626,0.0011519578881058763,0.022117591451632824
Comoros_2004_2015,Comoros,Sub-Saharan Africa,683821583.3333334,0.0,2004,2015,11,0,0,0,0.0,0.0,0.0,0.0
Comoros_2015_2015,Comoros,Sub-Saharan Africa,777435000.0,0.0,2015,2015,1,0,0,0,0.0,0.0,0.0,0.0
Costa Rica_1990_1994,Costa Rica,Latin America and the Caribbean,3287834200.0,0.0,1990,1994,4,0,0,0,0.0,0.0,0.0,0.0
Costa Rica_1994_1998,Costa Rica,Latin America and the Caribbean,3631911800.0,0.0,1994,1998,4,0,0,0,0.0,0.0,0.0,0.0
Costa Rica_1998_2002,Costa Rica,Latin America and the Caribbean,3957337200.0,0.0,1998,2002,4,0,0,0,0.0,0.0,0.0,0.0
Costa Rica_2002_2006,Costa Rica,Latin America and the Caribbean,4224211200.0,0.0,2002,2006,4,0,0,0,0.0,0.0,0.0,0.0
Costa Rica_2006_2010,Costa Rica,Latin America and the Caribbean,4462256000.0,0.0,2006,2010,4,0,0,0,0.0,0.0,0.0,0.0
Costa Rica_2010_2014,Costa Rica,Latin America and the Caribbean,4687192200.0,0.0,2010,2014,4,0,0,0,0.0,0.0,0.0,0.0
Costa Rica_2014_2018,Costa Rica,Latin America and the Caribbean,4898385800.0,0.0,2014,2018,4,0,0,0,0.0,0.0,0.0,0.0
Costa Rica_2018_2021,Costa Rica,Latin America and the Caribbean,5070042750.0,0.0,2018,2021,3,0,0,0,0.0,0.0,0.0,0.0
Croatia_1992_1995,Croatia,Eastern Europe and Central Asia,4612083750.0,1.0,1992,1995,3,157,1478,251,0.03404101237320333,0.32046252412480586,0.01134700412440111,0.10682084137493529
Croatia_1995_2000,Croatia,Eastern Europe and Central Asia,4537513500.0,1.0,1995,2000,5,69,963,171,0.015206566327571258,0.2122307735282771,0.0030413132655142516,0.04244615470565542
Croatia_2000_2003,Croatia,Eastern Europe and Central Asia,4343379250.0,0.0,2000,2003,3,0,0,0,0.0,0.0,0.0,0.0
Croatia_2003_2007,Croatia,Eastern Europe and Central Asia,4307904000.0,0.0,2003,2007,4,0,0,0,0.0,0.0,0.0,0.0
Croatia_2007_2011,Croatia,Eastern Europe and Central Asia,4300230400.0,0.0,2007,2011,4,0,0,0,0.0,0.0,0.0,0.0
Croatia_2011_2015,Croatia,Eastern Europe and Central Asia,4249172400.0000005,0.0,2011,2015,4,0,0,0,0.0,0.0,0.0,0.0
Croatia_2015_2016,Croatia,Eastern Europe and Central Asia,4188976500.0,0.0,2015,2016,1,0,0,0,0.0,0.0,0.0,0.0
Croatia_2016_2023,Croatia,Eastern Europe and Central Asia,4036093714.285714,0.0,2016,2023,7,0,0,0,0.0,0.0,0.0,0.0
Cyprus_1991_1996,Cyprus,Western Europe and North America,828067000.0,0.0,1991,1996,5,0,0,0,0.0,0.0,0.0,0.0
Cyprus_1996_2001,Cyprus,Western Europe and North America,917156166.6666666,0.0,1996,2001,5,0,0,0,0.0,0.0,0.0,0.0
Cyprus_2001_2006,Cyprus,Western Europe and North America,1002396500.0,0.0,2001,2006,5,0,0,0,0.0,0.0,0.0,0.0
Cyprus_2006_2011,Cyprus,Western Europe and North America,1087721166.6666667,0.0,2006,2011,5,0,0,0,0.0,0.0,0.0,0.0
Cyprus_2011_2016,Cyprus,Western Europe and North America,1147870333.3333333,0.0,2011,2016,5,0,0,0,0.0,0.0,0.0,0.0
Cyprus_2016_2022,Cyprus,Western Europe and North America,1201735285.7142856,0.0,2016,2022,6,0,0,0,0.0,0.0,0.0,0.0
Czech Republic_1990_1992,Czech Republic,Eastern Europe and Central Asia,10320352000.0,0.0,1990,1992,2,0,0,0,0.0,0.0,0.0,0.0
Czech Republic_1992_1996,Czech Republic,Eastern Europe and Central Asia,10325011800.0,0.0,1992,1996,4,0,0,0,0.0,0.0,0.0,0.0
Czech Republic_1996_1998,Czech Republic,Eastern Europe and Central Asia,10304581666.666666,0.0,1996,1998,2,0,0,0,0.0,0.0,0.0,0.0
Czech Republic_1998_2002,Czech Republic,Eastern Europe and Central Asia,10249363400.0,0.0,1998,2002,4,0,0,0,0.0,0.0,0.0,0.0
Czech Republic_2002_2006,Czech Republic,Eastern Europe and Central Asia,10207627200.0,0.0,2002,2006,4,0,0,0,0.0,0.0,0.0,0.0
Czech Republic_2006_2010,Czech Republic,Eastern Europe and Central Asia,10368136400.0,0.0,2006,2010,4,0,0,0,0.0,0.0,0.0,0.0
Czech Republic_2010_2013,Czech Republic,Eastern Europe and Central Asia,10498888750.0,0.0,2010,2013,3,0,0,0,0.0,0.0,0.0,0.0
Czech Republic_2013_2017,Czech Republic,Eastern Europe and Central Asia,10549289600.0,0.0,2013,2017,4,0,0,0,0.0,0.0,0.0,0.0
Czech Republic_2017_2020,Czech Republic,Eastern Europe and Central Asia,10648523500.0,0.0,2017,2020,3,0,0,0,0.0,0.0,0.0,0.0
Democratic Republic of the Congo_2006_2011,Democratic Republic of the Congo,Sub-Saharan Africa,61535084000.0,0.0,2006,2011,5,1102,9960,5681,0.017908482907084355,0.16185888362482775,0.003581696581416871,0.03237177672496555
Democratic Republic of the Congo_2011_2011,Democratic Republic of the Congo,Sub-Saharan Africa,66755151000.0,0.0,2011,2011,1,166,553,196,0.002486699490800343,0.008284004930196322,0.002486699490800343,0.008284004930196322
Denmark_1990_1994,Denmark,Western Europe and North America,5172283000.0,0.0,1990,1994,4,0,0,0,0.0,0.0,0.0,0.0
Denmark_1994_1998,Denmark,Western Europe and North America,5258367400.0,0.0,1994,1998,4,0,0,0,0.0,0.0,0.0,0.0
Denmark_1998_2001,Denmark,Western Europe and North America,5331104250.0,0.0,1998,2001,3,0,0,0,0.0,0.0,0.0,0.0
Denmark_2001_2005,Denmark,Western Europe and North America,5389848600.0,0.0,2001,2005,4,0,0,0,0.0,0.0,0.0,0.0
Denmark_2005_2007,Denmark,Western Europe and North America,5439380666.666667,0.0,2005,2007,2,0,0,0,0.0,0.0,0.0,0.0
Denmark_2007_2011,Denmark,Western Europe and North America,5519281800.0,0.0,2007,2011,4,0,0,0,0.0,0.0,0.0,0.0
Denmark_2011_2015,Denmark,Western Europe and North America,5620806800.0,0.0,2011,2015,4,0,0,0,0.0,0.0,0.0,0.0
Denmark_2015_2019,Denmark,Western Europe and North America,5756906200.0,0.0,2015,2019,4,0,0,0,0.0,0.0,0.0,0.0
Denmark_2019_2023,Denmark,Western Europe and North America,5851399000.0,0.0,2019,2023,4,0,0,0,0.0,0.0,0.0,0.0
Djibouti_1992_1997,Djibouti,Sub-Saharan Africa,631801666.6666666,0.0,1992,1997,5,35,230,3,0.0553971314837726,0.36403829260764853,0.01107942629675452,0.0728076585215297
Djibouti_1997_2003,Djibouti,Sub-Saharan Africa,714068285.7142857,0.0,1997,2003,6,11,52,4,0.01540468918738864,0.07282216706765539,0.0025674481978981067,0.012137027844609231
Djibouti_2003_2013,Djibouti,Sub-Saharan Africa,818543090.909091,0.0,2003,2013,10,2,35,0,0.002443365562805934,0.04275889734910385,0.0002443365562805934,0.004275889734910385
Djibouti_2013_2018,Djibouti,Sub-Saharan Africa,921356833.3333334,0.0,2013,2018,5,2,7,1,0.0021707116370584616,0.007597490729704615,0.0004341423274116923,0.001519498145940923
Djibouti_2018_2023,Djibouti,Sub-Saharan Africa,1008705600.0,0.0,2018,2023,5,2,9,0,0.001982739066780238,0.00892232580051107,0.0003965478133560476,0.001784465160102214
Dominican Republic_1990_1994,Dominican Republic,Latin America and the Caribbean,7408483400.0,0.0,1990,1994,4,0,0,0,0.0,0.0,0.0,0.0
Dominican Republic_1994_1998,Dominican Republic,Latin America and the Caribbean,7950909200.0,0.0,1994,1998,4,0,0,0,0.0,0.0,0.0,0.0
Dominican Republic_1998_2002,Dominican Republic,Latin America and the Caribbean,8470521000.0,0.0,1998,2002,4,0,0,0,0.0,0.0,0.0,0.0
Dominican Republic_2002_2006,Dominican Republic,Latin America and the Caribbean,8973135600.0,0.0,2002,2006,4,0,0,0,0.0,0.0,0.0,0.0
Dominican Republic_2006_2010,Dominican Republic,Latin America and the Caribbean,9457493800.0,0.0,2006,2010,4,0,0,0,0.0,0.0,0.0,0.0
Dominican Republic_2010_2016,Dominican Republic,Latin America and the Caribbean,10047439000.0,0.0,2010,2016,6,0,0,0,0.0,0.0,0.0,0.0
Dominican Republic_2016_2019,Dominican Republic,Latin America and the Caribbean,10569238250.0,0.0,2016,2019,3,0,0,0,0.0,0.0,0.0,0.0
Ecuador_1990_1992,Ecuador,Latin America and the Caribbean,10473179333.333334,0.0,1990,1992,2,0,0,0,0.0,0.0,0.0,0.0
Ecuador_1992_1994,Ecuador,Latin America and the Caribbean,10961863333.333334,0.0,1992,1994,2,0,0,0,0.0,0.0,0.0,0.0
Ecuador_1994_1996,Ecuador,Latin America and the Caribbean,11455457666.666666,0.0,1994,1996,2,4,11,0,0.0003491785414771585,0.0009602409890621859,0.00017458927073857924,0.00048012049453109295
Ecuador_1996_1997,Ecuador,Latin America and the Caribbean,11827313000.0,0.0,1996,1997,1,0,0,0,0.0,0.0,0.0,0.0
Ecuador_1997_1998,Ecuador,Latin America and the Caribbean,12074953000.0,0.0,1997,1998,1,0,0,0,0.0,0.0,0.0,0.0
Ecuador_1998_2002,Ecuador,Latin America and the Caribbean,12675961200.0,0.0,1998,2002,4,1,2,0,7.888948098074015e-05,0.0001577789619614803,1.9722370245185038e-05,3.9444740490370075e-05
Ecuador_2002_2006,Ecuador,Latin America and the Caribbean,13598950200.0,0.0,2002,2006,4,1,26,0,7.353508802466237e-05,0.0019119122886412218,1.8383772006165592e-05,0.00047797807216030545
Ecuador_2006_2007,Ecuador,Latin America and the Caribbean,14177966500.0,0.0,2006,2007,1,0,0,0,0.0,0.0,0.0,0.0
Ecuador_2007_2009,Ecuador,Latin America and the Caribbean,14535568666.666666,0.0,2007,2009,2,1,25,4,6.879675800323006e-05,0.0017199189500807515,3.439837900161503e-05,0.0008599594750403757
Ecuador_2009_2013,Ecuador,Latin America and the Caribbean,15242196600.0,0.0,2009,2013,4,0,0,0,0.0,0.0,0.0,0.0
Ecuador_2013_2017,Ecuador,Latin America and the Caribbean,16229559800.0,0.0,2013,2017,4,0,0,0,0.0,0.0,0.0,0.0
Ecuador_2017_2020,Ecuador,Latin America and the Caribbean,17221608000.0,0.0,2017,2020,3,1,2,0,5.806658704576251e-05,0.00011613317409152502,1.935552901525417e-05,3.871105803050834e-05
Egypt_2011_2015,Egypt,Middle East and North Africa,88444672000.0,0.0,2011,2015,4,157,1481,243,0.0017751210609950592,0.016744931791934283,0.0004437802652487648,0.004186232947983571
Egypt_2015_2017,Egypt,Middle East and North Africa,94444070000.0,0.0,2015,2017,2,211,2297,689,0.002234126504713319,0.024321272897281955,0.0011170632523566594,0.012160636448640978
El Salvador_1991_1994,El Salvador,Latin America and the Caribbean,5452727750.0,1.0,1991,1994,3,11,92,0,0.0020173389364616635,0.016872289286770276,0.0006724463121538879,0.005624096428923426
El Salvador_1994_1997,El Salvador,Latin America and the Caribbean,5656687250.0,0.0,1994,1997,3,0,0,0,0.0,0.0,0.0,0.0
El Salvador_1997_2000,El Salvador,Latin America and the Caribbean,5819204000.0,0.0,1997,2000,3,0,0,0,0.0,0.0,0.0,0.0
El Salvador_2000_2003,El Salvador,Latin America and the Caribbean,5942786250.0,0.0,2000,2003,3,0,0,0,0.0,0.0,0.0,0.0
El Salvador_2003_2006,El Salvador,Latin America and the Caribbean,6037348750.0,0.0,2003,2006,3,1,34,0,0.00016563561944305438,0.005631611061063849,5.5211873147684794e-05,0.001877203687021283
El Salvador_2006_2009,El Salvador,Latin America and the Caribbean,6118662500.0,0.0,2006,2009,3,0,0,0,0.0,0.0,0.0,0.0
El Salvador_2009_2012,El Salvador,Latin America and the Caribbean,6197511000.0,0.0,2009,2012,3,0,0,0,0.0,0.0,0.0,0.0
El Salvador_2012_2015,El Salvador,Latin America and the Caribbean,6281060750.0,0.0,2012,2015,3,0,0,0,0.0,0.0,0.0,0.0
El Salvador_2015_2018,El Salvador,Latin America and the Caribbean,6372530500.0,0.0,2015,2018,3,0,0,0,0.0,0.0,0.0,0.0
El Salvador_2018_2018,El Salvador,Latin America and the Caribbean,6420740000.0,0.0,2018,2018,1,0,0,0,0.0,0.0,0.0,0.0
Equatorial Guinea_1993_1999,Equatorial Guinea,Sub-Saharan Africa,518724000.0,0.0,1993,1999,6,0,0,0,0.0,0.0,0.0,0.0
Equatorial Guinea_1999_2004,Equatorial Guinea,Sub-Saharan Africa,646935666.6666666,0.0,1999,2004,5,0,0,0,0.0,0.0,0.0,0.0
Equatorial Guinea_2004_2008,Equatorial Guinea,Sub-Saharan Africa,786699000.0,0.0,2004,2008,4,0,0,0,0.0,0.0,0.0,0.0
Equatorial Guinea_2008_2013,Equatorial Guinea,Sub-Saharan Africa,966755333.3333334,0.0,2008,2013,5,0,0,0,0.0,0.0,0.0,0.0
Equatorial Guinea_2013_2017,Equatorial Guinea,Sub-Saharan Africa,1168889800.0,0.0,2013,2017,4,0,0,0,0.0,0.0,0.0,0.0
Equatorial Guinea_2017_2023,Equatorial Guinea,Sub-Saharan Africa,1409123333.3333333,0.0,2017,2023,6,0,0,0,0.0,0.0,0.0,0.0
Estonia_1990_1992,Estonia,Eastern Europe and Central Asia,1554526333.3333333,0.0,1990,1992,2,0,0,0,0.0,0.0,0.0,0.0
Estonia_1992_1995,Estonia,Eastern Europe and Central Asia,1481591750.0,0.0,1992,1995,3,0,0,0,0.0,0.0,0.0,0.0
Estonia_1995_1999,Estonia,Eastern Europe and Central Asia,1405632600.0,0.0,1995,1999,4,0,0,0,0.0,0.0,0.0,0.0
Estonia_1999_2003,Estonia,Eastern Europe and Central Asia,1385082800.0,0.0,1999,2003,4,0,0,0,0.0,0.0,0.0,0.0
Estonia_2003_2007,Estonia,Eastern Europe and Central Asia,1355107000.0,0.0,2003,2007,4,0,0,0,0.0,0.0,0.0,0.0
Estonia_2007_2011,Estonia,Eastern Europe and Central Asia,1334239800.0,0.0,2007,2011,4,0,0,0,0.0,0.0,0.0,0.0
Estonia_2011_2015,Estonia,Eastern Europe and Central Asia,1319616800.0,0.0,2011,2015,4,0,0,0,0.0,0.0,0.0,0.0
Estonia_2015_2019,Estonia,Eastern Europe and Central Asia,1319482600.0,0.0,2015,2019,4,0,0,0,0.0,0.0,0.0,0.0
Estonia_2019_2020,Estonia,Eastern Europe and Central Asia,1328167000.0,0.0,2019,2020,1,0,0,0,0.0,0.0,0.0,0.0
Ethiopia_2005_2011,Ethiopia,Sub-Saharan Africa,83062843857.14285,0.0,2005,2011,6,697,2339,328,0.008391236895268698,0.028159401862314897,0.0013985394825447829,0.00469323364371915
Fiji_1992_1994,Fiji,Asia and Pacific,755013000.0,0.0,1992,1994,2,0,0,0,0.0,0.0,0.0,0.0
Fiji_1994_1999,Fiji,Asia and Pacific,787435000.0,0.0,1994,1999,5,0,0,0,0.0,0.0,0.0,0.0
Fiji_1999_2001,Fiji,Asia and Pacific,810412000.0,0.0,1999,2001,2,0,0,0,0.0,0.0,0.0,0.0
Fiji_2001_2006,Fiji,Asia and Pacific,818766166.6666666,0.0,2001,2006,5,0,0,0,0.0,0.0,0.0,0.0
Fiji_2006_2014,Fiji,Asia and Pacific,853714111.1111112,0.0,2006,2014,8,0,0,0,0.0,0.0,0.0,0.0
Fiji_2014_2018,Fiji,Asia and Pacific,873687000.0,0.0,2014,2018,4,0,0,0,0.0,0.0,0.0,0.0
Fiji_2018_2021,Fiji,Asia and Pacific,893197000.0,0.0,2018,2021,3,0,0,0,0.0,0.0,0.0,0.0
Finland_1991_1995,Finland,Western Europe and North America,5063660400.0,0.0,1991,1995,4,0,0,0,0.0,0.0,0.0,0.0
Finland_1995_1999,Finland,Western Europe and North America,5138234000.0,0.0,1995,1999,4,0,0,0,0.0,0.0,0.0,0.0
Finland_1999_2003,Finland,Western Europe and North America,5188660600.0,0.0,1999,2003,4,0,0,0,0.0,0.0,0.0,0.0
Finland_2003_2007,Finland,Western Europe and North America,5248454000.0,0.0,2003,2007,4,0,0,0,0.0,0.0,0.0,0.0
Finland_2007_2011,Finland,Western Europe and North America,5338522800.0,0.0,2007,2011,4,0,0,0,0.0,0.0,0.0,0.0
Finland_2011_2015,Finland,Western Europe and North America,5436451600.0,0.0,2011,2015,4,0,0,0,0.0,0.0,0.0,0.0
Finland_2015_2019,Finland,Western Europe and North America,5504035800.0,0.0,2015,2019,4,0,0,0,0.0,0.0,0.0,0.0
Finland_2019_2022,Finland,Western Europe and North America,5537431250.0,0.0,2019,2022,3,0,0,0,0.0,0.0,0.0,0.0
France_1993_1997,France,Western Europe and North America,59538759600.0,0.0,1993,1997,4,2,8,8,3.35915631000146e-05,0.0001343662524000584,8.39789077500365e-06,3.35915631000146e-05
France_1997_2002,France,Western Europe and North America,60787171833.333336,0.0,1997,2002,5,0,0,0,0.0,0.0,0.0,0.0
France_2002_2007,France,Western Europe and North America,62928667666.666664,0.0,2002,2007,5,1,2,0,1.5891008614658792e-05,3.1782017229317584e-05,3.1782017229317583e-06,6.3564034458635166e-06
France_2007_2012,France,Western Europe and North America,64854724833.333336,0.0,2007,2012,5,2,6,4,3.083815412276734e-05,9.251446236830203e-05,6.167630824553468e-06,1.8502892473660404e-05
France_2012_2017,France,Western Europe and North America,66360160333.333336,0.0,2012,2017,5,6,226,221,9.041569474608613e-05,0.003405657835435911,1.8083138949217227e-05,0.0006811315670871822
France_2017_2019,France,Western Europe and North America,67089625333.333336,0.0,2017,2019,2,9,15,9,0.0001341489083488497,0.00022358151391474953,6.707445417442485e-05,0.00011179075695737476
Gabon_1990_1996,Gabon,Sub-Saharan Africa,1030395285.7142857,0.0,1990,1996,6,0,0,0,0.0,0.0,0.0,0.0
Gabon_1996_2001,Gabon,Sub-Saharan Africa,1184960333.3333333,0.0,1996,2001,5,0,0,0,0.0,0.0,0.0,0.0
Gabon_2001_2006,Gabon,Sub-Saharan Africa,1340124333.3333333,0.0,2001,2006,5,0,0,0,0.0,0.0,0.0,0.0
Gabon_2006_2018,Gabon,Sub-Saharan Africa,1760704153.8461537,0.0,2006,2018,12,0,0,0,0.0,0.0,0.0,0.0
Gabon_2018_2018,Gabon,Sub-Saharan Africa,2119275000.0,0.0,2018,2018,1,0,0,0,0.0,0.0,0.0,0.0
Georgia_1992_1995,Georgia,Eastern Europe and Central Asia,4819599500.0,1.0,1992,1995,3,212,2664,286,0.04398705743080934,0.5527430235645099,0.014662352476936447,0.18424767452150329
Georgia_1995_1999,Georgia,Eastern Europe and Central Asia,4380026600.0,1.0,1995,1999,4,11,116,72,0.002511400273231217,0.026483857426801927,0.0006278500683078043,0.006620964356700482
Georgia_1999_2003,Georgia,Eastern Europe and Central Asia,4035789400.0,0.0,1999,2003,4,2,0,0,0.0004955659975716275,0.0,0.00012389149939290688,0.0
Georgia_2003_2004,Georgia,Eastern Europe and Central Asia,3939538000.0,0.0,2003,2004,1,13,27,3,0.003299879325951419,0.00685359552312987,0.003299879325951419,0.00685359552312987
Georgia_2004_2008,Georgia,Eastern Europe and Central Asia,3883752600.0,0.0,2004,2008,4,25,648,203,0.006437073257446934,0.16684893883302454,0.0016092683143617335,0.041712234708256135
Georgia_2008_2012,Georgia,Eastern Europe and Central Asia,3786975600.0,0.0,2008,2012,4,17,624,200,0.004489070381124188,0.16477528928361723,0.001122267595281047,0.04119382232090431
Georgia_2012_2016,Georgia,Eastern Europe and Central Asia,3723747400.0,0.0,2012,2016,4,0,0,0,0.0,0.0,0.0,0.0
Georgia_2016_2017,Georgia,Eastern Europe and Central Asia,3727754500.0,0.0,2016,2017,1,0,0,0,0.0,0.0,0.0,0.0
Germany_1990_1994,Germany,Western Europe and North America,80533246800.0,0.0,1990,1994,4,2,5,1,2.483446377080627e-05,6.208615942701569e-05,6.2086159427015675e-06,1.552153985675392e-05
Germany_1994_1998,Germany,Western Europe and North America,81822639200.0,0.0,1994,1998,4,0,0,0,0.0,0.0,0.0,0.0
Germany_1998_2002,Germany,Western Europe and North America,82239473200.0,0.0,1998,2002,4,0,0,0,0.0,0.0,0.0,0.0
Germany_2002_2005,Germany,Western Europe and North America,82502088250.0,0.0,2002,2005,3,0,0,0,0.0,0.0,0.0,0.0
Germany_2005_2009,Germany,Western Europe and North America,82224929800.0,0.0,2005,2009,4,0,0,0,0.0,0.0,0.0,0.0
Germany_2009_2013,Germany,Western Europe and North America,81005129600.0,0.0,2009,2013,4,0,0,0,0.0,0.0,0.0,0.0
Germany_2013_2017,Germany,Western Europe and North America,81664077400.0,0.0,2013,2017,4,1,12,12,1.2245286199731193e-05,0.00014694343439677432,3.0613215499327984e-06,3.673585859919358e-05
Germany_2017_2020,Germany,Western Europe and North America,82954154250.0,0.0,2017,2020,3,0,0,0,0.0,0.0,0.0,0.0
Ghana_1992_1996,Ghana,Sub-Saharan Africa,16559668000.0,0.0,1992,1996,4,20,2224,0,0.0012077536820182628,0.1343022094404308,0.0003019384205045657,0.0335755523601077
Ghana_1996_2000,Ghana,Sub-Saharan Africa,18363971800.0,0.0,1996,2000,4,1,30,0,5.445445086122383e-05,0.0016336335258367147,1.3613612715305957e-05,0.00040840838145917867
Ghana_2000_2004,Ghana,Sub-Saharan Africa,20260958200.0,0.0,2000,2004,4,3,116,0,0.00014806802177796312,0.00572529684208124,3.701700544449078e-05,0.00143132421052031
Ghana_2004_2008,Ghana,Sub-Saharan Africa,22398762200.0,0.0,2004,2008,4,10,55,9,0.00044645324195637917,0.002455492830760086,0.00011161331048909479,0.0006138732076900215
Ghana_2008_2012,Ghana,Sub-Saharan Africa,24779711200.0,0.0,2008,2012,4,13,64,9,0.0005246227405588165,0.0025827581073664813,0.00013115568513970413,0.0006456895268416203
Ghana_2012_2016,Ghana,Sub-Saharan Africa,27231945000.0,0.0,2012,2016,4,0,0,0,0.0,0.0,0.0,0.0
Ghana_2016_2016,Ghana,Sub-Saharan Africa,28481947000.0,0.0,2016,2016,1,0,0,0,0.0,0.0,0.0,0.0
Greece_1989_1990,Greece,Western Europe and North America,10143145000.0,0.0,1989,1990,1,0,0,0,0.0,0.0,0.0,0.0
Greece_1990_1993,Greece,Western Europe and North America,10344048750.0,0.0,1990,1993,3,0,0,0,0.0,0.0,0.0,0.0
Greece_1993_1996,Greece,Western Europe and North America,10536072500.0,0.0,1993,1996,3,0,0,0,0.0,0.0,0.0,0.0
Greece_1996_2000,Greece,Western Europe and North America,10711614800.0,0.0,1996,2000,4,0,0,0,0.0,0.0,0.0,0.0
