country_name,year,v2exnamhog,v2exnamhos,v2exhoshog,e_mipopula,e_wb_pop,e_miinterc
Peru,1989,,Alan Gabriel Ludwig García Pérez,1.0,21169.53,21614193.0,1.0
Peru,1990,,Alberto Kenya Fujimori Fujimori,1.0,21600.0,22071433.0,1.0
Peru,1991,,Alberto Kenya Fujimori Fujimori,1.0,22048.7,22522383.0,1.0
Peru,1992,,Alberto Kenya Fujimori Fujimori,1.0,22497.4,22966822.0,1.0
Peru,1993,,Alberto Kenya Fujimori Fujimori,1.0,22946.1,23408135.0,1.0
Peru,1994,,Alberto Kenya Fujimori Fujimori,1.0,23394.8,23851405.0,1.0
Peru,1995,,Alberto Kenya Fujimori Fujimori,1.0,23843.5,24299168.0,0.0
Peru,1996,,Alberto Kenya Fujimori Fujimori,1.0,24292.2,24753825.0,0.0
Peru,1997,,Alberto Kenya Fujimori Fujimori,1.0,24740.9,25210957.0,0.0
Peru,1998,,Alberto Kenya Fujimori Fujimori,1.0,25189.6,25658070.0,0.0
Peru,1999,,Alberto Kenya Fujimori Fujimori,1.0,25638.3,26078295.0,0.0
Peru,2000,,Valentín Demetrio Paniagua Corazao,1.0,26087.0,26459944.0,0.0
Peru,2001,,Alejandro Celestino Toledo Manrique,1.0,,26799289.0,
Peru,2002,,Alejandro Celestino Toledo Manrique,1.0,,27100964.0,
Peru,2003,,Alejandro Celestino Toledo Manrique,1.0,,27372217.0,
Peru,2004,,Alejandro Celestino Toledo Manrique,1.0,,27624226.0,
Peru,2005,,Alejandro Celestino Toledo Manrique,1.0,,27866140.0,
Peru,2006,,Alan Gabriel Ludwig García Pérez,1.0,,28102055.0,
Peru,2007,,Alan Gabriel Ludwig García Pérez,1.0,,28333050.0,
Peru,2008,,Alan Gabriel Ludwig García Pérez,1.0,,28562321.0,
Peru,2009,,Alan Gabriel Ludwig García Pérez,1.0,,28792663.0,
Peru,2010,,Alan Gabriel Ludwig García Pérez,1.0,,29027680.0,
Peru,2011,,Ollanta Moisés Humala Tasso,1.0,,29264314.0,
Peru,2012,,Ollanta Moisés Humala Tasso,1.0,,29506790.0,
Peru,2013,,Ollanta Moisés Humala Tasso,1.0,,29773986.0,
Peru,2014,,Ollanta Moisés Humala Tasso,1.0,,30090372.0,
Peru,2015,,Ollanta Moisés Humala Tasso,1.0,,30470739.0,
Peru,2016,,Pedro Pablo Kuczynski Goddard,1.0,,30926036.0,
Peru,2017,,Pedro Pablo Kuczynski Goddard,1.0,,31444299.0,
Peru,2018,,Martin Alberto Vizcarra Cornejo,1.0,,31989265.0,
Peru,2019,,Martin Alberto Vizcarra Cornejo,1.0,,32510462.0,
Peru,2020,,Francisco Sagasti,1.0,,32971846.0,
Peru,2021,,José Pedro Castillo Terrones,1.0,,33359416.0,
Peru,2022,,Dina Ercilia Boluarte Zegarra,1.0,,34049588.0,
Peru,2023,,Dina Ercilia Boluarte Zegarra,1.0,,,
Senegal,1970,Abdou Diouf,Léopold Sédar Senghor,0.0,4317.891,4257508.0,0.0
Senegal,1971,Abdou Diouf,Léopold Sédar Senghor,0.0,4464.802,4387532.0,0.0
Senegal,1972,Abdou Diouf,Léopold Sédar Senghor,0.0,4611.713,4522886.0,0.0
Senegal,1973,Abdou Diouf,Léopold Sédar Senghor,0.0,4758.624,4660726.0,0.0
Senegal,1974,Abdou Diouf,Léopold Sédar Senghor,0.0,4905.535,4797188.0,0.0
Senegal,1975,Abdou Diouf,Léopold Sédar Senghor,0.0,5052.446,4929846.0,0.0
Senegal,1976,Abdou Diouf,Léopold Sédar Senghor,0.0,5199.356,5057375.0,0.0
Senegal,1977,Abdou Diouf,Léopold Sédar Senghor,0.0,5346.267,5181505.0,0.0
Senegal,1978,Abdou Diouf,Léopold Sédar Senghor,0.0,5493.178,5306685.0,0.0
Senegal,1979,Abdou Diouf,Léopold Sédar Senghor,0.0,5640.089,5439069.0,0.0
Senegal,1980,Abdou Diouf,Léopold Sédar Senghor,0.0,5787.0,5583157.0,0.0
Senegal,1981,Habib Thiam,Abdou Diouf,0.0,6008.4,5740441.0,0.0
Senegal,1982,Habib Thiam,Abdou Diouf,0.0,6229.8,5909734.0,0.0
Senegal,1983,,Abdou Diouf,1.0,6451.2,6089567.0,0.0
Senegal,1984,,Abdou Diouf,1.0,6672.6,6277420.0,0.0
Senegal,1985,,Abdou Diouf,1.0,6894.0,6471329.0,0.0
Senegal,1986,,Abdou Diouf,1.0,7115.4,6670665.0,0.0
Senegal,1987,,Abdou Diouf,1.0,7336.8,6875746.0,0.0
Senegal,1988,,Abdou Diouf,1.0,7558.2,7086624.0,0.0
Senegal,1989,,Abdou Diouf,1.0,7779.6,7303511.0,0.0
Senegal,1990,,Abdou Diouf,1.0,8001.0,7526306.0,0.0
Senegal,1991,Habib Thiam,Abdou Diouf,0.0,8268.7,7755503.0,0.0
Senegal,1992,Habib Thiam,Abdou Diouf,0.0,8536.4,7990090.0,0.0
Senegal,1993,Habib Thiam,Abdou Diouf,0.0,8804.1,8226749.0,0.0
Senegal,1994,Habib Thiam,Abdou Diouf,0.0,9071.8,8461066.0,0.0
Senegal,1995,Habib Thiam,Abdou Diouf,0.0,9339.5,8690155.0,0.0
Senegal,1996,Habib Thiam,Abdou Diouf,0.0,9607.2,8912872.0,0.0
Senegal,1997,Habib Thiam,Abdou Diouf,0.0,9874.9,9130876.0,0.0
Senegal,1998,Mamadou Lamine Loum,Abdou Diouf,0.0,10142.6,9347777.0,0.0
Senegal,1999,Mamadou Lamine Loum,Abdou Diouf,0.0,10410.3,9568717.0,0.0
Senegal,2000,Moustapha Niasse,Abdoulaye Wade,0.0,10678.0,9797731.0,0.0
Senegal,2001,Mame Madior Boye,Abdoulaye Wade,0.0,,10036102.0,
Senegal,2002,Idrissa Seck,Abdoulaye Wade,0.0,,10283694.0,
Senegal,2003,Idrissa Seck,Abdoulaye Wade,0.0,,10541470.0,
Senegal,2004,Macky Sall,Abdoulaye Wade,0.0,,10810086.0,
Senegal,2005,Macky Sall,Abdoulaye Wade,0.0,,11090123.0,
Senegal,2006,Macky Sall,Abdoulaye Wade,0.0,,11382272.0,
Senegal,2007,Cheikh Hadjibou Soumaré,Abdoulaye Wade,0.0,,11687078.0,
Senegal,2008,Cheikh Hadjibou Soumaré,Abdoulaye Wade,0.0,,12004700.0,
Senegal,2009,Souleymane Ndéné Ndiaye,Abdoulaye Wade,0.0,,12335092.0,
Senegal,2010,Souleymane Ndéné Ndiaye,Abdoulaye Wade,0.0,,12678143.0,
Senegal,2011,Souleymane Ndéné Ndiaye,Abdoulaye Wade,0.0,,13033814.0,
Senegal,2012,Abdoul Mbaye,Macky Sall,0.0,,13401990.0,
Senegal,2013,Aminata Touré,Macky Sall,0.0,,13782429.0,
Senegal,2014,Mohamed Dionne,Macky Sall,0.0,,14174740.0,
Senegal,2015,Mohamed Dionne,Macky Sall,0.0,,14578450.0,
Senegal,2016,Mohamed Dionne,Macky Sall,0.0,,14993514.0,
Senegal,2017,Mohamed Dionne,Macky Sall,0.0,,15419354.0,
Senegal,2018,Mohamed Dionne,Macky Sall,0.0,,15854324.0,
Senegal,2019,,Macky Sall,1.0,,16296362.0,
Senegal,2020,,Macky Sall,1.0,,16743930.0,
Senegal,2021,,Macky Sall,1.0,,17196308.0,
Senegal,2022,Amadou Ba,Macky Sall,0.0,,17316449.0,
Senegal,2023,Amadou Ba,Macky Sall,0.0,,,
South Sudan,2011,,Salva Kiir Mayardit,1.0,,9830695.0,
South Sudan,2012,,Salva Kiir Mayardit,1.0,,10113648.0,
South Sudan,2013,,Salva Kiir Mayardit,1.0,,10355030.0,
South Sudan,2014,,Salva Kiir Mayardit,1.0,,10554882.0,
South Sudan,2015,,Salva Kiir Mayardit,1.0,,10715657.0,
South Sudan,2016,,Salva Kiir Mayardit,1.0,,10832520.0,
South Sudan,2017,,Salva Kiir Mayardit,1.0,,10910774.0,
South Sudan,2018,,Salva Kiir Mayardit,1.0,,10975924.0,
South Sudan,2019,,Salva Kiir Mayardit,1.0,,11062114.0,
South Sudan,2020,,Salva Kiir Mayardit,1.0,,11193729.0,
South Sudan,2021,,Salva Kiir Mayardit,1.0,,11381377.0,
South Sudan,2022,,Salva Kiir Mayardit,1.0,,10913164.0,
South Sudan,2023,,Salva Kiir Mayardit,1.0,,,
Sudan,1970,,Gaafar Muhammad Nimeiry,1.0,,10281695.0,0.0
Sudan,1971,,Gaafar Muhammad Nimeiry,1.0,,10621471.0,0.0
Sudan,1972,,Gaafar Muhammad Nimeiry,1.0,,10974626.0,0.0
Sudan,1973,,Gaafar Muhammad Nimeiry,1.0,,11343923.0,0.0
Sudan,1974,,Gaafar Muhammad Nimeiry,1.0,,11732957.0,0.0
Sudan,1975,,Gaafar Muhammad Nimeiry,1.0,,12144128.0,0.0
Sudan,1976,,Gaafar Muhammad Nimeiry,1.0,,12578398.0,0.0
Sudan,1977,,Gaafar Muhammad Nimeiry,1.0,,13034631.0,0.0
Sudan,1978,,Gaafar Muhammad Nimeiry,1.0,,13510429.0,0.0
Sudan,1979,,Gaafar Muhammad Nimeiry,1.0,,14002302.0,0.0
Sudan,1980,,Gaafar Muhammad Nimeiry,1.0,,14507466.0,0.0
Sudan,1981,,Gaafar Muhammad Nimeiry,1.0,,15027254.0,0.0
Sudan,1982,,Gaafar Muhammad Nimeiry,1.0,,15562129.0,0.0
Sudan,1983,,Gaafar Muhammad Nimeiry,1.0,,16107613.0,0.0
Sudan,1984,,Gaafar Muhammad Nimeiry,1.0,,16657956.0,0.0
Sudan,1985,al-Jazuli Dafalla,Abdel Rahman Swar al-Dahab,0.0,,17210182.0,0.0
Sudan,1986,Sadiq al-Mahdi,Ahmad Ali al-Mirghani,0.0,,17757494.0,0.0
Sudan,1987,Sadiq al-Mahdi,Ahmad Ali al-Mirghani,0.0,,18303430.0,0.0
Sudan,1988,Sadiq al-Mahdi,Ahmad Ali al-Mirghani,0.0,,18867559.0,0.0
Sudan,1989,,Omar Hassan Ahmad al-Bashir,1.0,,19476653.0,0.0
Sudan,1990,,Omar Hassan Ahmad al-Bashir,1.0,,20147592.0,0.0
Sudan,1991,,Omar Hassan Ahmad al-Bashir,1.0,,20891442.0,0.0
Sudan,1992,,Omar Hassan Ahmad al-Bashir,1.0,,21696240.0,0.0
Sudan,1993,,Omar Hassan Ahmad al-Bashir,1.0,,22527837.0,0.0
Sudan,1994,,Omar Hassan Ahmad al-Bashir,1.0,,23338465.0,0.0
Sudan,1995,,Omar Hassan Ahmad al-Bashir,1.0,,24094741.0,0.0
Sudan,1996,,Omar Hassan Ahmad al-Bashir,1.0,,24782384.0,0.0
Sudan,1997,,Omar Hassan Ahmad al-Bashir,1.0,,25413912.0,0.0
Sudan,1998,,Omar Hassan Ahmad al-Bashir,1.0,,26015518.0,0.0
Sudan,1999,,Omar Hassan Ahmad al-Bashir,1.0,,26626512.0,0.0
Sudan,2000,,Omar Hassan Ahmad al-Bashir,1.0,,27275019.0,0.0
Sudan,2001,,Omar Hassan Ahmad al-Bashir,1.0,,27971077.0,
Sudan,2002,,Omar Hassan Ahmad al-Bashir,1.0,,28704786.0,
Sudan,2003,,Omar Hassan Ahmad al-Bashir,1.0,,29460517.0,
Sudan,2004,,Omar Hassan Ahmad al-Bashir,1.0,,30214189.0,
Sudan,2005,,Omar Hassan Ahmad al-Bashir,1.0,,30949514.0,
Sudan,2006,,Omar Hassan Ahmad al-Bashir,1.0,,31661824.0,
Sudan,2007,,Omar Hassan Ahmad al-Bashir,1.0,,32360619.0,
Sudan,2008,,Omar Hassan Ahmad al-Bashir,1.0,,33060844.0,
Sudan,2009,,Omar Hassan Ahmad al-Bashir,1.0,,33783779.0,
Sudan,2010,,Omar Hassan Ahmad al-Bashir,1.0,,34545014.0,
Sudan,2011,,Omar Hassan Ahmad al-Bashir,1.0,,35349676.0,
Sudan,2012,,Omar Hassan Ahmad al-Bashir,1.0,,36193781.0,
Sudan,2013,,Omar Hassan Ahmad al-Bashir,1.0,,37072555.0,
Sudan,2014,,Omar Hassan Ahmad al-Bashir,1.0,,37977657.0,
Sudan,2015,,Omar Hassan Ahmad al-Bashir,1.0,,38902948.0,
Sudan,2016,,Omar Hassan Ahmad al-Bashir,1.0,,39847433.0,
Sudan,2017,Bakri Hasan Saleh,Omar Hassan Ahmad al-Bashir,0.0,,40813398.0,
Sudan,2018,Motazz Moussa,Omar Hassan Ahmad al-Bashir,0.0,,41801532.0,
Sudan,2019,Abdalla Hamdok,[Collective Body],0.0,,42813237.0,
Sudan,2020,Abdalla Hamdok,[Collective Body],0.0,,43849269.0,
Sudan,2021,Abdalla Hamdok,Abdel Fattah al-Burhan,0.0,,44909351.0,
Sudan,2022,Osman Hussein Osman,Abdel Fattah al-Burhan,0.0,,46874204.0,
Sudan,2023,Osman Hussein Osman,Abdel Fattah al-Burhan,0.0,,,
Vietnam,1970,Pham Van Dong,Ton Duc Thang,0.0,,43404802.0,1.0
Vietnam,1971,Pham Van Dong,Ton Duc Thang,0.0,,44484032.0,1.0
Vietnam,1972,Pham Van Dong,Ton Duc Thang,0.0,,45548476.0,1.0
Vietnam,1973,Pham Van Dong,Ton Duc Thang,0.0,,46603522.0,0.0
Vietnam,1974,Pham Van Dong,Ton Duc Thang,0.0,,47657554.0,0.0
Vietnam,1975,Pham Van Dong,Ton Duc Thang,0.0,,48718190.0,0.0
Vietnam,1976,Le Duan,Ton Duc Thang,0.0,,49785278.0,0.0
Vietnam,1977,Le Duan,Ton Duc Thang,0.0,,50861166.0,0.0
Vietnam,1978,Le Duan,Ton Duc Thang,0.0,,51959021.0,0.0
Vietnam,1979,Le Duan,Ton Duc Thang,0.0,,53095406.0,0.0
Vietnam,1980,Le Duan,Nguyen Huu Tho,0.0,,54281841.0,0.0
Vietnam,1981,Le Duan,Truong Chinh,0.0,,55522804.0,0.0
Vietnam,1982,Le Duan,Truong Chinh,0.0,,56814309.0,0.0
Vietnam,1983,Le Duan,Truong Chinh,0.0,,58148384.0,0.0
Vietnam,1984,Le Duan,Truong Chinh,0.0,,59512619.0,0.0
Vietnam,1985,Le Duan,Truong Chinh,0.0,,60896732.0,0.0
Vietnam,1986,Nguyen Van Linh,Truong Chinh,0.0,,62293859.0,0.0
Vietnam,1987,Nguyen Van Linh,Vo Chi Cong,0.0,,63701974.0,0.0
Vietnam,1988,Nguyen Van Linh,Vo Chi Cong,0.0,,65120432.0,0.0
Vietnam,1989,Nguyen Van Linh,Vo Chi Cong,0.0,,66550231.0,0.0
Vietnam,1990,Nguyen Van Linh,Vo Chi Cong,0.0,,67988855.0,0.0
Vietnam,1991,Do Muoi,Vo Chi Cong,0.0,,69436956.0,0.0
Vietnam,1992,Do Muoi,Le Duc Anh,0.0,,70883488.0,0.0
Vietnam,1993,Do Muoi,Le Duc Anh,0.0,,72300308.0,0.0
Vietnam,1994,Do Muoi,Le Duc Anh,0.0,,73651220.0,0.0
Vietnam,1995,Do Muoi,Le Duc Anh,0.0,,74910462.0,0.0
Vietnam,1996,Do Muoi,Le Duc Anh,0.0,,76068739.0,0.0
Vietnam,1997,Le Kha Phieu,Tran Duc Luong,0.0,,77133212.0,0.0
Vietnam,1998,Le Kha Phieu,Tran Duc Luong,0.0,,78115712.0,0.0
Vietnam,1999,Le Kha Phieu,Tran Duc Luong,0.0,,79035871.0,0.0
Vietnam,2000,Le Kha Phieu,Tran Duc Luong,0.0,,79910411.0,0.0
Vietnam,2001,Nong Duc Manh,Tran Duc Luong,0.0,,80742500.0,
Vietnam,2002,Nong Duc Manh,Tran Duc Luong,0.0,,81534406.0,
Vietnam,2003,Nong Duc Manh,Tran Duc Luong,0.0,,82301650.0,
Vietnam,2004,Nong Duc Manh,Tran Duc Luong,0.0,,83062819.0,
Vietnam,2005,Nong Duc Manh,Tran Duc Luong,0.0,,83832662.0,
Vietnam,2006,Nong Duc Manh,Nguyen Minh Triet,0.0,,84617545.0,
Vietnam,2007,Nong Duc Manh,Nguyen Minh Triet,0.0,,85419588.0,
Vietnam,2008,Nong Duc Manh,Nguyen Minh Triet,0.0,,86243424.0,
Vietnam,2009,Nong Duc Manh,Nguyen Minh Triet,0.0,,87092250.0,
Vietnam,2010,Nong Duc Manh,Nguyen Minh Triet,0.0,,87967655.0,
Vietnam,2011,Nguyen Phu Trong,Truong Tan Sang,0.0,,88871384.0,
Vietnam,2012,Nguyen Phu Trong,Truong Tan Sang,0.0,,89801926.0,
Vietnam,2013,Nguyen Phu Trong,Truong Tan Sang,0.0,,90752593.0,
Vietnam,2014,Nguyen Phu Trong,Truong Tan Sang,0.0,,91713850.0,
Vietnam,2015,Nguyen Phu Trong,Truong Tan Sang,0.0,,92677082.0,
Vietnam,2016,Nguyen Phu Trong,Tran Dai Quang,0.0,,93640435.0,
Vietnam,2017,Nguyen Phu Trong,Tran Dai Quang,0.0,,94600643.0,
Vietnam,2018,Nguyen Xuan Phuc,Nguyen Phu Trong,0.0,,95545959.0,
Vietnam,2019,Nguyen Xuan Phuc,Nguyen Phu Trong,0.0,,96462108.0,
Vietnam,2020,Nguyen Xuan Phuc,Nguyen Phu Trong,0.0,,97338583.0,
Vietnam,2021,Nguyen Phu Trong,Nguyen Xuan Phuc,0.0,,98168829.0,
Vietnam,2022,Nguyen Phu Trong,Nguyen Xuan Phuc,0.0,,98186856.0,
Vietnam,2023,Nguyen Phu Trong,Vo Van Thuong,0.0,,,
Republic of Vietnam,1970,Tran Thien Khiem,Nguyen Van Thieu,0.0,,,
Republic of Vietnam,1971,Tran Thien Khiem,Nguyen Van Thieu,0.0,,,
Republic of Vietnam,1972,Tran Thien Khiem,Nguyen Van Thieu,0.0,,,
Republic of Vietnam,1973,Tran Thien Khiem,Nguyen Van Thieu,0.0,,,
Republic of Vietnam,1974,Tran Thien Khiem,Nguyen Van Thieu,0.0,,,
Republic of Vietnam,1975,Nguyen Huu Tho,Nguyen Van Thieu,0.0,,,
Afghanistan,1970,Mohammad Nur Ahmad Etemadi,Mohammad Zahir Shah,0.0,12430.62,11173654.0,0.0
Afghanistan,1971,Abdul Zahir,Mohammad Zahir Shah,0.0,12698.773,11475450.0,0.0
Afghanistan,1972,Mohammad Musa Shafiq,Mohammad Zahir Shah,0.0,12966.926,11791222.0,0.0
Afghanistan,1973,,Sardar Mohammad Daud Khan,1.0,13235.079,12108963.0,0.0
Afghanistan,1974,,Sardar Mohammad Daud Khan,1.0,13503.232,12412960.0,0.0
Afghanistan,1975,,Sardar Mohammad Daud Khan,1.0,13771.385,12689164.0,0.0
Afghanistan,1976,,Sardar Mohammad Daud Khan,1.0,14039.538,12943093.0,0.0
Afghanistan,1977,,Sardar Mohammad Daud Khan,1.0,14307.691,13171294.0,0.0
Afghanistan,1978,,Nur Mohammad Taraki,1.0,14575.844,13341199.0,1.0
Afghanistan,1979,,Babrak Karmal,1.0,14843.997,13411060.0,1.0
Afghanistan,1980,,Babrak Karmal,1.0,15112.15,13356500.0,1.0
Afghanistan,1981,Sultan Ali Keshtmand,Babrak Karmal,0.0,15067.869,13171679.0,1.0
Afghanistan,1982,Sultan Ali Keshtmand,Babrak Karmal,0.0,15023.588,12882518.0,1.0
Afghanistan,1983,Sultan Ali Keshtmand,Babrak Karmal,0.0,14979.307,12537732.0,1.0
Afghanistan,1984,Sultan Ali Keshtmand,Babrak Karmal,0.0,14935.026,12204306.0,1.0
Afghanistan,1985,Sultan Ali Keshtmand,Babrak Karmal,0.0,14890.745,11938204.0,1.0
Afghanistan,1986,Sultan Ali Keshtmand,Haji Mohammad Chamkani,0.0,14846.464,11736177.0,1.0
Afghanistan,1987,Sultan Ali Keshtmand,Mohammad Najibullah,0.0,14802.183,11604538.0,1.0
Afghanistan,1988,Mohammad Hassan Sharq,Mohammad Najibullah,0.0,14757.902,11618008.0,1.0
Afghanistan,1989,Sultan Ali Keshtmand,Mohammad Najibullah,0.0,14713.621,11868873.0,1.0
Afghanistan,1990,Fazal Haq Khaliqyar,Mohammad Najibullah,0.0,14669.34,12412311.0,1.0
Afghanistan,1991,Fazal Haq Khaliqyar,Mohammad Najibullah,0.0,15592.226,13299016.0,1.0
Afghanistan,1992,Fazal Haq Khaliqyar,Burhanuddin Rabbani,0.0,16515.112,14485543.0,1.0
Afghanistan,1993,Gulbuddin Hekmatyar,Burhanuddin Rabbani,0.0,17437.998,15816601.0,1.0
Afghanistan,1994,Gulbuddin Hekmatyar,Burhanuddin Rabbani,0.0,18360.884,17075728.0,1.0
Afghanistan,1995,Ahmad Shah Ahmadzai,Burhanuddin Rabbani,0.0,19283.77,18110662.0,1.0
Afghanistan,1996,Gulbuddin Hekmatyar,Mullah Mohammad Omar Akhund,0.0,20206.656,18853444.0,1.0
Afghanistan,1997,,Mullah Mohammad Omar Akhund,1.0,21129.542,19357126.0,1.0
Afghanistan,1998,,Mullah Mohammad Omar Akhund,1.0,22052.428,19737770.0,1.0
Afghanistan,1999,,Mullah Mohammad Omar Akhund,1.0,22975.314,20170847.0,1.0
Afghanistan,2000,,Mullah Mohammad Omar Akhund,1.0,23898.2,20779957.0,0.0
Afghanistan,2001,,Hamid Karzai,1.0,,21606992.0,
Afghanistan,2002,,Hamid Karzai,1.0,,22600774.0,
Afghanistan,2003,,Hamid Karzai,1.0,,23680871.0,
Afghanistan,2004,,Hamid Karzai,1.0,,24726689.0,
Afghanistan,2005,,Hamid Karzai,1.0,,25654274.0,
Afghanistan,2006,,Hamid Karzai,1.0,,26433058.0,
Afghanistan,2007,,Hamid Karzai,1.0,,27100542.0,
Afghanistan,2008,,Hamid Karzai,1.0,,27722281.0,
Afghanistan,2009,,Hamid Karzai,1.0,,28394806.0,
Afghanistan,2010,,Hamid Karzai,1.0,,29185511.0,
Afghanistan,2011,,Hamid Karzai,1.0,,30117411.0,
Afghanistan,2012,,Hamid Karzai,1.0,,31161378.0,
Afghanistan,2013,,Hamid Karzai,1.0,,32269592.0,
Afghanistan,2014,,Ashraf Ghani Ahmadzai,1.0,,33370804.0,
Afghanistan,2015,,Ashraf Ghani Ahmadzai,1.0,,34413603.0,
Afghanistan,2016,,Ashraf Ghani Ahmadzai,1.0,,35383028.0,
Afghanistan,2017,,Ashraf Ghani Ahmadzai,1.0,,36296111.0,
Afghanistan,2018,,Ashraf Ghani Ahmadzai,1.0,,37171922.0,
Afghanistan,2019,,Ashraf Ghani Ahmadzai,1.0,,38041757.0,
Afghanistan,2020,,Ashraf Ghani Ahmadzai,1.0,,38928341.0,
Afghanistan,2021,Hassan Akhund,Mawlawi Hibatullah Akhundzada,0.0,,39835428.0,
Afghanistan,2022,Hassan Akhund,Mawlawi Hibatullah Akhundzada,0.0,,41128771.0,
Afghanistan,2023,Hassan Akhund,Mawlawi Hibatullah Akhundzada,0.0,,,
Argentina,1970,,Roberto Marcelo Levingston Laborda,1.0,23962.31,23880564.0,0.0
Argentina,1971,,Alejandro Agustín Lanusse Gelly,1.0,24403.059,24259564.0,0.0
Argentina,1972,,Alejandro Agustín Lanusse Gelly,1.0,24843.808,24653172.0,0.0
Argentina,1973,,Juan Domingo Perón Sosa,1.0,25284.557,25056475.0,0.0
Argentina,1974,,María Estela Martínez Cartas de Perón,1.0,25725.306,25462305.0,0.0
Argentina,1975,,María Estela Martínez Cartas de Perón,1.0,26166.055,25865775.0,0.0
Argentina,1976,,Jorge Rafael Videla Redondo,1.0,26606.804,26264681.0,1.0
Argentina,1977,,Jorge Rafael Videla Redondo,1.0,27047.553,26661397.0,1.0
Argentina,1978,,Jorge Rafael Videla Redondo,1.0,27488.302,27061041.0,1.0
Argentina,1979,,Jorge Rafael Videla Redondo,1.0,27929.051,27471046.0,1.0
Argentina,1980,,Jorge Rafael Videla Redondo,1.0,28369.8,27896532.0,0.0
Argentina,1981,,Leopoldo Fortunato Galtieri Castelli,1.0,28836.42,28338514.0,0.0
Argentina,1982,,Reynaldo Benito Antonio Bignone Ramayón,1.0,29303.04,28794550.0,0.0
Argentina,1983,,Raúl Ricardo Alfonsín Foulkes,1.0,29769.66,29262049.0,0.0
Argentina,1984,,Raúl Ricardo Alfonsín Foulkes,1.0,30236.28,29737097.0,0.0
Argentina,1985,,Raúl Ricardo Alfonsín Foulkes,1.0,30702.9,30216284.0,0.0
Argentina,1986,,Raúl Ricardo Alfonsín Foulkes,1.0,31169.52,30698964.0,0.0
Argentina,1987,,Raúl Ricardo Alfonsín Foulkes,1.0,31636.14,31184411.0,0.0
Argentina,1988,,Raúl Ricardo Alfonsín Foulkes,1.0,32102.76,31668939.0,0.0
Argentina,1989,,Carlos Saúl Menem Akil,1.0,32569.38,32148137.0,0.0
Argentina,1990,,Carlos Saúl Menem Akil,1.0,33036.0,32618648.0,0.0
Argentina,1991,,Carlos Saúl Menem Akil,1.0,33466.0,33079002.0,0.0
Argentina,1992,,Carlos Saúl Menem Akil,1.0,33896.0,33529320.0,0.0
Argentina,1993,,Carlos Saúl Menem Akil,1.0,34326.0,33970103.0,0.0
Argentina,1994,,Carlos Saúl Menem Akil,1.0,34756.0,34402669.0,0.0
Argentina,1995,,Carlos Saúl Menem Akil,1.0,35186.0,34828168.0,0.0
Argentina,1996,,Carlos Saúl Menem Akil,1.0,35616.0,35246376.0,0.0
Argentina,1997,,Carlos Saúl Menem Akil,1.0,36046.0,35657438.0,0.0
Argentina,1998,,Carlos Saúl Menem Akil,1.0,36476.0,36063451.0,0.0
Argentina,1999,,Fernando de la Rúa Bruno,1.0,36906.0,36467218.0,0.0
Argentina,2000,,Fernando de la Rúa Bruno,1.0,37336.0,36870796.0,0.0
Argentina,2001,,Fernando de la Rúa Bruno,1.0,,37275644.0,
Argentina,2002,,Eduardo Alberto Duhalde Maldonado,1.0,,37681743.0,
Argentina,2003,,Néstor Carlos Kirchner Ostoic,1.0,,38087866.0,
Argentina,2004,,Néstor Carlos Kirchner Ostoic,1.0,,38491970.0,
Argentina,2005,,Néstor Carlos Kirchner Ostoic,1.0,,38892924.0,
Argentina,2006,,Néstor Carlos Kirchner Ostoic,1.0,,39289876.0,
Argentina,2007,,Cristina Fernández de Kirchner,1.0,,39684303.0,
Argentina,2008,,Cristina Fernández de Kirchner,1.0,,40080159.0,
Argentina,2009,,Cristina Fernández de Kirchner,1.0,,40482786.0,
Argentina,2010,,Cristina Fernández de Kirchner,1.0,,40788453.0,
Argentina,2011,,Cristina Fernández de Kirchner,1.0,,41261490.0,
Argentina,2012,,Cristina Fernández de Kirchner,1.0,,41733271.0,
Argentina,2013,,Cristina Fernández de Kirchner,1.0,,42202935.0,
Argentina,2014,,Cristina Fernández de Kirchner,1.0,,42669500.0,
Argentina,2015,,Mauricio Macri,1.0,,43131966.0,
Argentina,2016,,Mauricio Macri,1.0,,43590368.0,
Argentina,2017,,Mauricio Macri,1.0,,44044811.0,
Argentina,2018,,Mauricio Macri,1.0,,44494502.0,
Argentina,2019,,Alberto Fernández,1.0,,44938712.0,
Argentina,2020,,Alberto Fernández,1.0,,45376763.0,
Argentina,2021,,Alberto Fernández,1.0,,45808747.0,
Argentina,2022,,Alberto Fernández,1.0,,46234830.0,
Argentina,2023,,Javier Gerardo Milei,1.0,,,
Ethiopia,1970,Teshafi Teezaz Aklilu Abte-Wold,Haile Selassie I,0.0,29468.5,28415080.0,
Ethiopia,1971,Teshafi Teezaz Aklilu Abte-Wold,Haile Selassie I,0.0,30125.25,29248650.0,
Ethiopia,1972,Teshafi Teezaz Aklilu Abte-Wold,Haile Selassie I,0.0,30782.0,30140799.0,
Ethiopia,1973,Teshafi Teezaz Aklilu Abte-Wold,Haile Selassie I,0.0,31438.75,31036670.0,
Ethiopia,1974,Endelkachew Makonnen,Tafari Benti,1.0,32095.5,31861353.0,
Ethiopia,1975,,Tafari Benti,1.0,32752.25,32566855.0,
Ethiopia,1976,,Tafari Benti,1.0,33409.0,33128151.0,
